SRR34280270	SAMN49688274	S_L477	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280270.fastq	Laos
SRR34280271	SAMN49687959	S_C047	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280271.fastq	Cote_dIvoire
SRR34280272	SAMN49688273	S_L476	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280272.fastq	Laos
SRR34280273	SAMN49688272	S_L464	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280273.fastq	Laos
SRR34280274	SAMN49688271	S_L463	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280274.fastq	Laos
SRR34280275	SAMN49688270	S_L457	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280275.fastq	Laos
SRR34280276	SAMN49688269	S_L455	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280276.fastq	Laos
SRR34280277	SAMN49688268	S_L452	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280277.fastq	Laos
SRR34280278	SAMN49688267	S_L447	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280278.fastq	Laos
SRR34280279	SAMN49688266	S_L445	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280279.fastq	Laos
SRR34280280	SAMN49688265	S_L442	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280280.fastq	Laos
SRR34280281	SAMN49688264	S_L438	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280281.fastq	Laos
SRR34280282	SAMN49687958	S_C046	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280282.fastq	Cote_dIvoire
SRR34280283	SAMN49688263	S_L437	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280283.fastq	Laos
SRR34280284	SAMN49688262	S_L415	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280284.fastq	Laos
SRR34280285	SAMN49688261	S_L413	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280285.fastq	Laos
SRR34280286	SAMN49688260	S_L412	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280286.fastq	Laos
SRR34280287	SAMN49688259	S_L375	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280287.fastq	Laos
SRR34280288	SAMN49688258	S_L368	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280288.fastq	Laos
SRR34280289	SAMN49688257	S_L366	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280289.fastq	Laos
SRR34280290	SAMN49688256	S_L365	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280290.fastq	Laos
SRR34280291	SAMN49688169	S_L119	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280291.fastq	Laos
SRR34280292	SAMN49688168	S_L114	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280292.fastq	Laos
SRR34280293	SAMN49688167	S_L112	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280293.fastq	Laos
SRR34280294	SAMN49688166	S_L110	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280294.fastq	Laos
SRR34280295	SAMN49688165	S_L106	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280295.fastq	Laos
SRR34280296	SAMN49688164	S_L105	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280296.fastq	Laos
SRR34280297	SAMN49687948	S_C033	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280297.fastq	Cote_dIvoire
SRR34280298	SAMN49688163	S_L103	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280298.fastq	Laos
SRR34280299	SAMN49688162	S_L100	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280299.fastq	Laos
SRR34280300	SAMN49688161	S_L088	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280300.fastq	Laos
SRR34280301	SAMN49688160	S_L085	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280301.fastq	Laos
SRR34280302	SAMN49688159	S_L079	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280302.fastq	Laos
SRR34280303	SAMN49688158	S_L073	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280303.fastq	Laos
SRR34280304	SAMN49688157	S_L072	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280304.fastq	Laos
SRR34280305	SAMN49688156	S_L064	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280305.fastq	Laos
SRR34280306	SAMN49688155	S_L053	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280306.fastq	Laos
SRR34280307	SAMN49688154	S_L052	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280307.fastq	Laos
SRR34280308	SAMN49687947	S_C032	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280308.fastq	Cote_dIvoire
SRR34280309	SAMN49688153	S_L051	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280309.fastq	Laos
SRR34280310	SAMN49688152	S_L045	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280310.fastq	Laos
SRR34280311	SAMN49688151	S_L044	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280311.fastq	Laos
SRR34280312	SAMN49688150	S_L043	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280312.fastq	Laos
SRR34280313	SAMN49688149	S_L042	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280313.fastq	Laos
SRR34280314	SAMN49688148	S_L041	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280314.fastq	Laos
SRR34280315	SAMN49688147	S_L038	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280315.fastq	Laos
SRR34280316	SAMN49688146	S_L035	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280316.fastq	Laos
SRR34280317	SAMN49688145	S_L034	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280317.fastq	Laos
SRR34280318	SAMN49688144	S_L033	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280318.fastq	Laos
SRR34280319	SAMN49687946	S_C031	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280319.fastq	Cote_dIvoire
SRR34280320	SAMN49688143	S_L029	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280320.fastq	Laos
SRR34280321	SAMN49688142	S_L027	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280321.fastq	Laos
SRR34280322	SAMN49688141	S_L019	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280322.fastq	Laos
SRR34280323	SAMN49687937	S_C021	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280323.fastq	Cote_dIvoire
SRR34280324	SAMN49688053	S_C218	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280324.fastq	Cote_dIvoire
SRR34280325	SAMN49688052	S_C216	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280325.fastq	Cote_dIvoire
SRR34280326	SAMN49688051	S_C209	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280326.fastq	Cote_dIvoire
SRR34280327	SAMN49688050	S_C208	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280327.fastq	Cote_dIvoire
SRR34280328	SAMN49688049	S_C207	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280328.fastq	Cote_dIvoire
SRR34280329	SAMN49688048	S_C204	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280329.fastq	Cote_dIvoire
SRR34280330	SAMN49688047	S_C199	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280330.fastq	Cote_dIvoire
SRR34280331	SAMN49688046	S_C197	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280331.fastq	Cote_dIvoire
SRR34280332	SAMN49688045	S_C196	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280332.fastq	Cote_dIvoire
SRR34280333	SAMN49688044	S_C192	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280333.fastq	Cote_dIvoire
SRR34280334	SAMN49687936	S_C020	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280334.fastq	Cote_dIvoire
SRR34280335	SAMN49688043	S_C190	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280335.fastq	Cote_dIvoire
SRR34280336	SAMN49688042	S_C188	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280336.fastq	Cote_dIvoire
SRR34280337	SAMN49688041	S_C183	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280337.fastq	Cote_dIvoire
SRR34280338	SAMN49688040	S_C180	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280338.fastq	Cote_dIvoire
SRR34280339	SAMN49688039	S_C179	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280339.fastq	Cote_dIvoire
SRR34280340	SAMN49688038	S_C176	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280340.fastq	Cote_dIvoire
SRR34280341	SAMN49688037	S_C169	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280341.fastq	Cote_dIvoire
SRR34280342	SAMN49688036	S_C168	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280342.fastq	Cote_dIvoire
SRR34280343	SAMN49688035	S_C166	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280343.fastq	Cote_dIvoire
SRR34280344	SAMN49688034	S_C165	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280344.fastq	Cote_dIvoire
SRR34280345	SAMN49687935	S_C019	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280345.fastq	Cote_dIvoire
SRR34280346	SAMN49688033	S_C163	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280346.fastq	Cote_dIvoire
SRR34280347	SAMN49688032	S_C162	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280347.fastq	Cote_dIvoire
SRR34280348	SAMN49688031	S_C156	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280348.fastq	Cote_dIvoire
SRR34280349	SAMN49688030	S_C149	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280349.fastq	Cote_dIvoire
SRR34280350	SAMN49688029	S_C142	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280350.fastq	Cote_dIvoire
SRR34280351	SAMN49688028	S_C141	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280351.fastq	Cote_dIvoire
SRR34280352	SAMN49688027	S_C140	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280352.fastq	Cote_dIvoire
